,SalePrice,GrLivArea,SalePrice,Line,SubSquared,GrLivArea2,SalePrice,Line,SubSquared,OverallQual,OverallCond,YrSold,LotArea,YearBuilt,YearRemodAdd,GarageArea,GarageCars,Fireplaces,1-STD,2-STD,3-STD,,
1116,184100,1419,184100,170586.47,182615493.1,37.6696164,184100,174645.5123,89387338.28,8,5,2009,7750,2002,2002,527,2,1,FALSE,FALSE,FALSE,,
1117,130000,894,130000,114343.22,245134760,29.89983278,130000,106917.8623,532785079.1,5,7,2008,9764,1967,2003,450,2,0,FALSE,FALSE,FALSE,,
1118,140000,1601,140000,190084.13,2508420078,40.01249805,140000,195067.943,3032478344,5,6,2008,13825,1958,1987,300,1,0,FALSE,FALSE,FALSE,,
1119,133700,1040,133700,129984.2,13807169.64,32.24903099,133700,127395.3534,39748569.24,5,5,2006,7560,1959,1959,286,1,0,FALSE,FALSE,FALSE,,
1120,118400,1012,118400,126984.56,73694670.39,31.81194744,118400,123585.3835,26888201.58,6,5,2007,8263,1920,1950,308,1,1,FALSE,FALSE,FALSE,,
1121,212900,1552,212900,184834.76,787657696.3,39.39543121,212900,189689.0947,538746122.7,7,5,2006,10084,2005,2006,782,3,0,TRUE,FALSE,FALSE,,
1122,112000,960,112000,121413.8,88619630.44,30.98386677,112000,116367.1699,19072172.57,4,3,2009,8926,1956,1956,288,1,0,FALSE,FALSE,FALSE,,
1123,118000,698,118000,93345.74,607832536.1,26.41968963,118000,76582.15054,1715438254,5,9,2009,9405,1947,2008,0,0,0,TRUE,TRUE,FALSE,,
1124,163900,1482,163900,177335.66,180516959.6,38.49675311,163900,181855.4975,322399890.8,7,5,2007,9125,1992,1992,392,2,1,FALSE,FALSE,FALSE,,
1125,115000,1005,115000,126234.65,126217360.6,31.70173497,115000,122624.6834,58135796.52,4,5,2009,10434,1955,1955,672,2,1,FALSE,FALSE,FALSE,,
1126,174000,1555,174000,185156.15,124459682.8,39.43348831,174000,190020.8309,256667021.7,7,5,2009,3684,2007,2007,660,3,1,FALSE,FALSE,FALSE,,
1127,259000,1530,259000,182477.9,5855631788,39.11521443,259000,187246.5012,5148564597,7,5,2007,14572,2004,2004,630,3,1,FALSE,FALSE,FALSE,,
1128,215000,1959,215000,228436.67,180544100.7,44.26059195,215000,232097.7279,292332300.5,7,5,2007,11796,2004,2005,434,2,1,FALSE,FALSE,FALSE,,
1129,140000,936,140000,118842.68,447632189.6,30.59411708,140000,112969.7998,730631724.1,5,5,2007,7200,1980,1980,672,2,0,FALSE,FALSE,FALSE,,
1130,135000,1981,135000,230793.53,9176400390,44.50842617,135000,234258.0492,9852160336,4,3,2009,7804,1928,1950,576,2,2,FALSE,FALSE,FALSE,,
1131,93500,974,93500,122913.62,865161041.5,31.20897307,93500,118329.3764,616497934.6,5,5,2007,10712,1991,1992,0,0,0,TRUE,TRUE,FALSE,,
1132,117500,2210,117500,255326.3,18996088972,47.01063709,117500,256069.3214,19201456839,6,4,2007,9900,1880,1950,205,1,0,TRUE,FALSE,FALSE,,
1133,239500,2020,239500,234971.6,20506406.56,44.94441011,239500,238058.434,2078112.435,8,5,2009,9828,1995,1995,466,2,1,FALSE,FALSE,FALSE,,
1134,169000,1600,169000,189977,440034529,40,169000,194959,673869681,6,5,2007,8773,1997,1997,460,2,1,FALSE,FALSE,FALSE,,
1135,102000,986,102000,124199.18,492803592.7,31.40063694,102000,120000.072,324002593.6,6,5,2007,6180,1926,1950,180,1,1,TRUE,FALSE,FALSE,,
1136,119000,1252,119000,152695.76,1135404242,35.38361203,119000,154718.8693,1275837625,6,5,2008,9600,1950,1950,288,1,0,FALSE,FALSE,FALSE,,
1137,94000,1020,94000,127841.6,1145253891,31.93743885,94000,124679.2669,941217419.2,5,8,2010,6342,1875,1996,0,0,0,TRUE,TRUE,FALSE,,
1138,196000,1567,196000,186441.71,91360907.72,39.58535083,196000,191344.5861,21672878.78,6,5,2009,9819,1977,1977,714,2,2,TRUE,FALSE,FALSE,,
1139,144000,1167,144000,143589.71,168337.8841,34.16138171,144000,144064.932,4216.170704,5,5,2007,8731,1920,1950,495,2,1,FALSE,FALSE,FALSE,,
1140,139000,952,139000,120556.76,340153101.7,30.85449724,139000,115239.4816,564562237,5,7,2008,7350,1951,1951,840,2,0,TRUE,FALSE,FALSE,,
1141,197500,1868,197500,218687.84,448924563.9,43.22036557,197500,223030.2826,651795329.6,5,7,2009,10304,1976,1976,484,2,1,FALSE,FALSE,FALSE,,
1142,424870,2828,424870,321532.64,10678609972,53.1789432,424870,309837.2121,13232542293,8,5,2007,9965,2006,2007,1052,3,1,TRUE,TRUE,FALSE,,
1143,80000,1006,80000,126341.78,2147560574,31.71750305,80000,122762.1306,1828599815,5,3,2008,9000,1959,1959,0,0,0,TRUE,TRUE,FALSE,,
1144,80000,924,80000,117557.12,1410537263,30.39736831,80000,111254.7801,976861276.6,4,4,2010,12180,1941,1950,280,1,0,FALSE,FALSE,FALSE,,
1145,149000,1576,149000,187405.88,1475011619,39.69886648,149000,192334.0794,1877842434,5,6,2006,6240,1928,1950,225,1,1,TRUE,FALSE,FALSE,,
1146,180000,1298,180000,157623.74,500697011.6,36.02776707,180000,160333.84,386757849.6,6,5,2006,11200,1985,1985,403,2,1,FALSE,FALSE,FALSE,,
1147,174500,1564,174500,186120.32,135031836.9,39.54743987,174500,191014.1238,272716285.8,7,7,2009,12000,1941,1950,234,1,1,TRUE,FALSE,FALSE,,
1148,116900,1111,116900,137590.43,428093893.6,33.33166662,116900,136832.4716,397303425.6,7,7,2008,5700,1926,1950,288,1,1,FALSE,FALSE,FALSE,,
1149,143000,1482,143000,177335.66,1178937548,38.49675311,143000,181855.4975,1509749687,7,9,2009,9000,1920,1988,324,2,0,FALSE,FALSE,FALSE,,
1150,124000,932,124000,118414.16,31201608.51,30.52867504,124000,112399.3546,134574973,6,5,2007,8280,1950,1950,306,1,1,FALSE,FALSE,FALSE,,
1151,149900,1466,149900,175621.58,661599677.7,38.28837944,149900,180039.1459,908368114.8,5,4,2006,17755,1959,1959,528,2,2,FALSE,FALSE,FALSE,,
1152,230000,1811,230000,212581.43,303406580.8,42.55584566,230000,217237.7955,162873864.6,6,7,2006,14115,1956,2004,470,2,1,FALSE,FALSE,FALSE,,
1153,120500,816,120500,105987.08,210624846.9,28.56571371,120500,95288.6133,635614019.2,6,8,2008,5890,1930,2007,432,1,0,FALSE,FALSE,FALSE,,
1154,201800,1820,201800,213545.6,137959119.4,42.66145802,201800,218158.3972,267597159.9,7,6,2008,13700,1965,1988,492,2,2,FALSE,FALSE,FALSE,,
1155,218000,1437,218000,172514.81,2068902509,37.90778284,218000,176721.5615,1703909487,5,8,2007,10768,1976,2004,528,2,1,FALSE,FALSE,FALSE,,
1156,179900,1265,179900,154088.45,666236113.4,35.56683849,179900,156316.0177,556204219.8,5,8,2008,9350,1965,1999,502,2,1,FALSE,FALSE,FALSE,,
1157,230000,1314,230000,159337.82,4993143682,36.24913792,230000,162263.4854,4588235406,7,5,2009,5001,2007,2008,626,2,1,FALSE,FALSE,FALSE,,
1158,235128,1580,235128,187834.4,2236684601,39.74921383,235128,192772.9471,1793950506,8,5,2008,11932,2007,2008,830,3,0,TRUE,FALSE,FALSE,,
1159,185000,1876,185000,219544.88,1193348734,43.31281566,185000,223836.1515,1508246664,6,6,2008,9120,1974,1974,540,2,1,FALSE,FALSE,FALSE,,
1160,146000,1456,146000,174550.28,815118488.1,38.15756806,146000,178898.8892,1082336913,6,5,2010,2280,1978,1978,440,2,1,FALSE,FALSE,FALSE,,
1161,224000,1640,224000,194262.2,884336748.8,40.49691346,224000,199290.4953,610559623.9,6,7,2008,14778,1954,2006,924,2,1,TRUE,TRUE,FALSE,,
1162,129000,894,129000,114343.22,214821200,29.89983278,129000,106917.8623,487620803.8,5,5,2007,8724,1968,1968,450,2,1,FALSE,FALSE,FALSE,,
1163,108959,1258,108959,153338.54,1969543571,35.4682957,108959,155457.04,2162067721,4,4,2008,12900,1969,1969,400,2,0,FALSE,FALSE,FALSE,,
1164,194000,1432,194000,171979.16,484917394.3,37.84177586,194000,176146.1918,318758467.6,5,7,2007,16157,1978,1978,588,2,1,FALSE,FALSE,FALSE,,
1165,233170,1502,233170,179478.26,2882802944,38.75564475,233170,184112.2042,2406667333,7,5,2009,9541,2009,2009,644,2,0,FALSE,FALSE,FALSE,,
1166,245350,1694,245350,200047.22,2052341876,41.15823125,245350,205055.0702,1623681368,8,5,2010,10475,2008,2008,776,3,0,TRUE,FALSE,FALSE,,
1167,173000,1671,173000,197583.23,604335197.2,40.87786687,173000,202611.1899,876822570.2,6,5,2006,10852,2000,2000,472,2,1,FALSE,FALSE,FALSE,,
1168,235000,2108,235000,244399.04,88341952.92,45.91296113,235000,246501.0996,132275292.1,6,7,2008,13728,1935,1986,540,2,2,FALSE,FALSE,FALSE,,
1169,625000,3627,625000,407129.51,47467550413,60.2245797,625000,371252.6163,64387734721,10,5,2006,35760,1995,1996,807,3,1,TRUE,FALSE,FALSE,,
1170,171000,1118,171000,138340.34,1066653391,33.43650699,171000,137746.3442,1105805626,6,6,2008,9880,1977,1977,358,1,1,FALSE,FALSE,FALSE,,
1171,163000,1261,163000,153659.93,87236907.6,35.51056181,163000,155825.4652,51473949.91,6,6,2008,9120,1958,1958,433,2,1,FALSE,FALSE,FALSE,,
1172,171900,1250,171900,152481.5,377078142.3,35.35533906,171900,154472.4195,303720561.7,7,5,2008,4017,2006,2007,625,2,0,FALSE,FALSE,FALSE,,
1173,200500,3086,200500,349172.18,22103417106,55.55177765,200500,330520.7354,16905391638,5,6,2007,18030,1946,1994,0,0,1,TRUE,TRUE,FALSE,,
1174,239000,2345,239000,269788.85,947953284.3,48.42520005,239000,268399.7838,864347287.9,6,8,2006,16560,1932,1950,360,2,1,FALSE,FALSE,FALSE,,
1175,285000,2872,285000,326246.36,1701262213,53.59104403,285000,313429.4126,808231499.8,8,5,2007,10678,1992,2000,541,2,1,FALSE,FALSE,FALSE,,
1176,119500,923,119500,117449.99,4202541,30.38091506,119500,111111.3604,70369274.14,5,5,2008,6951,1984,1985,264,1,0,FALSE,FALSE,FALSE,,
1177,115000,1224,115000,149696.12,1203820743,34.98571137,115000,151250.4489,1314095043,6,8,2009,3950,1926,2004,210,1,0,TRUE,FALSE,FALSE,,
1178,154900,1343,154900,162444.59,56920838.27,36.6469644,154900,165731.2593,117316178.3,5,6,2009,7681,1921,1950,186,1,1,TRUE,FALSE,FALSE,,
1179,93000,1124,93000,138983.12,2114447325,33.52610923,93000,138527.3889,2072743142,5,5,2006,8335,1954,1954,0,0,1,TRUE,TRUE,FALSE,,
1180,250000,2514,250000,287893.82,1435941594,50.13980455,250000,283345.6483,1111932259,7,5,2006,11170,1990,1991,693,2,0,TRUE,FALSE,FALSE,,
1181,392500,1652,392500,195547.76,38790184841,40.64480287,392500,200579.6176,36833433173,8,5,2008,5587,2008,2008,482,2,1,FALSE,FALSE,FALSE,,
1182,745000,4476,745000,498082.88,60968064149,66.90291473,745000,429466.3272,99561498696,10,5,2007,15623,1996,1996,813,3,2,TRUE,FALSE,FALSE,,
1183,120000,1130,120000,139625.9,385175950.8,33.61547263,120000,139306.3518,372735220,5,6,2006,10800,1920,1950,720,2,1,TRUE,FALSE,FALSE,,
1184,186700,1572,186700,186977.36,76928.5696,39.6484552,186700,191894.6543,26984433.45,5,4,2007,35133,1963,1963,995,3,2,TRUE,TRUE,FALSE,,
1185,104900,1221,104900,149374.73,1978001609,34.94281042,104900,150876.4899,2113837620,5,7,2006,9738,1924,1950,392,1,0,FALSE,FALSE,FALSE,,
1186,95000,1699,95000,200582.87,11147742437,41.21892769,95000,205584.1489,12228853987,3,5,2009,10615,1900,1970,420,2,0,FALSE,FALSE,FALSE,,
1187,262000,1624,262000,192548.12,4823563636,40.29888336,262000,197564.3065,4151958601,8,5,2006,12461,1994,1995,757,3,1,TRUE,FALSE,FALSE,,
1188,195000,1660,195000,196404.8,1973463.04,40.74309757,195000,201436.4329,41427669.01,7,5,2009,8935,2002,2002,493,2,0,FALSE,FALSE,FALSE,,
1189,189000,1804,189000,211831.52,521278305.5,42.47352116,189000,216520.1893,757360817.7,7,5,2010,7500,1999,1999,442,2,1,FALSE,FALSE,FALSE,,
1190,168000,1622,168000,192333.86,592136742.5,40.27406113,168000,197347.9361,861301351.5,4,4,2007,32463,1961,1975,1356,4,1,TRUE,TRUE,TRUE,,
1191,174000,1441,174000,172943.33,1116551.489,37.96050579,174000,177181.1369,10119631.91,8,5,2007,2645,1999,2000,492,2,0,FALSE,FALSE,FALSE,,
1192,125000,1472,125000,176264.36,2628034606,38.36665219,125000,180721.4338,3104878182,5,8,2007,9600,1925,1994,250,1,0,TRUE,FALSE,FALSE,,
1193,165000,1224,165000,149696.12,234208743.1,34.98571137,165000,151250.4489,189050156.5,6,5,2009,4500,1999,1999,402,2,0,FALSE,FALSE,FALSE,,
1194,158000,1352,158000,163408.76,29254684.74,36.76955262,158000,166799.8363,77437118.78,6,7,2010,9364,1969,1969,299,1,0,FALSE,FALSE,FALSE,,
1195,176000,1456,176000,174550.28,2101688.078,38.15756806,176000,178898.8892,8403558.805,6,5,2008,8029,2005,2005,400,2,0,FALSE,FALSE,FALSE,,
1196,219210,1863,219210,218152.19,1118961.996,43.16248371,219210,222525.738,10994118.5,7,5,2006,14054,2006,2006,660,3,1,FALSE,FALSE,FALSE,,
1197,144000,1690,144000,199618.7,3093439790,41.10960958,144000,204631.2448,3676147847,7,6,2006,8850,1916,1950,225,1,1,TRUE,FALSE,FALSE,,
1198,178000,1212,178000,148410.56,875534959.5,34.81379037,178000,149751.8479,797958096.7,7,5,2009,9100,2001,2001,573,2,0,FALSE,FALSE,FALSE,,
1199,148000,1382,148000,166622.66,346803465.5,37.17526059,148000,170336.3115,498910812.3,4,5,2006,11235,1963,1979,459,2,1,FALSE,FALSE,FALSE,,
1200,116050,864,116050,111129.32,24213091.66,29.39387691,116050,102507.5463,183398052.8,4,5,2006,9353,1970,1970,280,1,0,FALSE,FALSE,FALSE,,
1201,197900,1779,197900,209153.27,126636085.7,42.17819342,197900,213945.8764,257470149,7,5,2009,10400,1998,1998,546,2,0,FALSE,FALSE,FALSE,,
1202,117000,1348,117000,162980.24,2114182470,36.7151195,117000,166325.3537,2432990515,5,8,2009,6000,1925,1997,216,1,1,TRUE,FALSE,FALSE,,
1203,213000,1630,213000,193190.9,392400442.8,40.37325848,213000,198212.6195,218666622.4,7,5,2009,9750,2000,2001,451,2,1,FALSE,FALSE,FALSE,,
1204,153500,1074,153500,133626.62,394951232.6,32.77193922,153500,131953.4398,464254258.1,5,6,2006,10140,1975,1975,495,2,0,FALSE,FALSE,FALSE,,
1205,271900,2196,271900,253826.48,326652125.2,46.86149806,271900,254769.3062,293460668.4,7,7,2009,14684,1990,1991,701,3,1,TRUE,FALSE,FALSE,,
1206,107000,1056,107000,131698.28,610005035,32.49615362,107000,129549.4719,508478681.3,4,4,2006,8900,1966,1966,384,1,0,FALSE,FALSE,FALSE,,
1207,200000,1700,200000,200690,476100,41.23105626,200000,205689.8712,32374633.97,6,5,2006,9135,2003,2003,544,2,0,FALSE,FALSE,FALSE,,
1208,140000,1283,140000,156016.79,256537561.9,35.81898938,140000,158513.9666,342766959.4,5,7,2008,7763,1962,1980,506,2,0,FALSE,FALSE,FALSE,,
1209,290000,1660,290000,196404.8,8760061463,40.74309757,290000,201436.4329,7843505410,8,5,2006,10182,2006,2006,500,2,1,FALSE,FALSE,FALSE,,
1210,189000,1845,189000,216223.85,741138008.8,42.95346319,189000,220703.7479,1005127633,6,5,2010,11218,1992,1992,462,2,1,FALSE,FALSE,FALSE,,
1211,164000,1752,164000,206260.76,1785971836,41.85689907,164000,211145.2178,2222671565,8,7,2010,12134,1988,2005,492,2,0,FALSE,FALSE,FALSE,,
1212,113000,672,113000,90560.36,503537443.3,25.92296279,113000,72252.28208,1660376516,4,6,2009,9340,1941,1950,234,1,0,TRUE,FALSE,FALSE,,
1213,145000,960,145000,121413.8,556308830.4,30.98386677,145000,116367.1699,819838962,4,9,2006,10246,1965,2001,364,1,0,FALSE,FALSE,FALSE,,
1214,134500,999,134500,125591.87,79354780.1,31.60696126,134500,121798.5599,161326580.6,5,5,2006,10205,1962,1962,300,1,0,FALSE,FALSE,FALSE,,
1215,125000,894,125000,114343.22,113566960,29.89983278,125000,106917.8623,326963702.5,5,5,2007,7094,1966,1966,384,1,0,FALSE,FALSE,FALSE,,
1216,112000,1902,112000,222330.26,12172766272,43.61192497,112000,226443.4276,13097298125,6,5,2010,8930,1978,1978,539,2,0,FALSE,FALSE,FALSE,,
1217,229456,1314,229456,159337.82,4916559167,36.24913792,229456,162263.4854,4514834015,8,5,2009,8640,2009,2009,552,2,0,FALSE,FALSE,FALSE,,
1218,80500,912,80500,116271.56,1279604505,30.19933774,80500,109528.5872,842658876.1,4,5,2006,6240,1947,1950,0,0,0,TRUE,TRUE,FALSE,,
1219,91500,1218,91500,149053.34,3312386945,34.89985673,91500,150502.0712,3481244403,6,5,2006,1680,1971,1971,0,0,0,TRUE,TRUE,FALSE,,
1220,115000,912,115000,116271.56,1616864.834,30.19933774,115000,109528.5872,29936357.79,5,5,2006,7800,1964,1964,288,1,0,FALSE,FALSE,FALSE,,
1221,134000,1211,134000,148303.43,204588109.8,34.79942528,134000,149626.6303,244191574.6,5,5,2008,8250,1968,1968,322,1,1,FALSE,FALSE,FALSE,,
1222,143000,1846,143000,216330.98,5377432628,42.96510212,143000,220805.2021,6053649480,6,6,2007,10496,1949,1950,315,1,1,FALSE,FALSE,FALSE,,
1223,137900,2136,137900,247398.68,11989960922,46.21688003,137900,249150.2999,12376629222,5,3,2006,10680,1951,1951,528,2,0,FALSE,FALSE,FALSE,,
1224,184000,1490,184000,178192.7,33724733.29,38.60051813,184000,182759.9964,1537608.813,7,5,2008,15384,2004,2005,388,2,1,FALSE,FALSE,FALSE,,
1225,145000,1138,145000,140482.94,20403831.04,33.73425559,145000,140341.7591,21699208.29,6,8,2007,10482,1958,1958,264,1,0,FALSE,FALSE,FALSE,,
1226,214000,1933,214000,225651.29,135752558.7,43.96589587,214000,229528.9212,241147392.2,6,5,2008,14598,2007,2007,668,3,1,FALSE,FALSE,FALSE,,
1227,147000,912,147000,116271.56,944237024.8,30.19933774,147000,109528.5872,1404106776,5,8,2008,8872,1965,2008,576,2,0,FALSE,FALSE,FALSE,,
1228,367294,1702,367294,200904.26,27685545577,41.25530269,367294,205901.2225,26047628634,9,5,2008,8769,2008,2008,1052,3,1,TRUE,TRUE,FALSE,,
1229,127000,1507,127000,180013.91,2810474653,38.82009789,127000,184674.0293,3326293652,5,5,2008,7910,1960,1960,404,1,0,FALSE,FALSE,FALSE,,
1230,190000,2620,190000,299249.6,11935475100,51.18593557,190000,292464.5632,10498986704,5,5,2007,18890,1977,1977,600,2,1,FALSE,FALSE,FALSE,,
1231,132500,1190,132500,146053.7,183702783.7,34.49637662,132500,146985.0157,209815680.8,5,6,2006,7728,1962,1962,540,2,0,FALSE,FALSE,FALSE,,
1232,101800,1224,101800,149696.12,2294038311,34.98571137,101800,151250.4489,2445346893,4,5,2007,9842,1962,1962,462,2,0,FALSE,FALSE,FALSE,,
1233,142000,1188,142000,145839.44,14741299.51,34.46737588,142000,146732.2221,22393925.66,5,5,2010,12160,1959,1959,531,2,0,FALSE,FALSE,FALSE,,
1234,130000,1964,130000,228972.32,9795520126,44.31703961,130000,232589.7709,10524661092,5,6,2008,8525,1911,1950,0,0,0,TRUE,TRUE,FALSE,,
1235,138887,1784,138887,209688.92,5012911876,42.23742416,138887,214462.179,5711607674,5,5,2006,13132,1914,1950,180,1,0,TRUE,FALSE,FALSE,,
1236,175500,1626,175500,192762.38,297989763.3,40.32369031,175500,197780.5437,496422626.3,7,5,2010,2628,2003,2003,474,2,0,FALSE,FALSE,FALSE,,
1237,195000,1948,195000,227258.24,1040594048,44.13615298,195000,231013.0183,1296937488,7,5,2006,12393,2004,2005,434,2,1,FALSE,FALSE,FALSE,,
1238,142500,1141,142500,140804.33,2875296.749,33.77869151,142500,140729.0981,3136093.405,6,5,2006,13072,2005,2005,484,2,0,FALSE,FALSE,FALSE,,
1239,265900,1484,265900,177549.92,7805736636,38.52272057,265900,182081.8507,7025482160,8,5,2007,9037,2006,2006,472,2,1,FALSE,FALSE,FALSE,,
1240,224900,1768,224900,207974.84,286461041,42.04759208,224900,212807.4507,146229749.3,7,5,2008,8158,2003,2003,543,2,0,FALSE,FALSE,FALSE,,
1241,248328,1689,248328,199511.57,2383043838,41.09744518,248328,204525.2101,1918684402,7,6,2007,9849,2007,2007,954,3,0,TRUE,TRUE,FALSE,,
1242,170000,1173,170000,144232.49,663964571.6,34.24908758,170000,144829.4466,633556758,7,6,2010,10625,1974,1974,528,2,2,FALSE,FALSE,FALSE,,
1243,465000,2076,465000,240970.88,50189046608,45.563143,465000,243451.8049,49083602753,10,5,2006,13891,2006,2006,850,3,1,TRUE,FALSE,FALSE,,
1244,230000,1517,230000,181085.21,2392656681,38.94868419,230000,185794.8903,1954091721,8,7,2006,11435,1929,1950,400,2,2,FALSE,FALSE,FALSE,,
1245,178000,1868,178000,218687.84,1655500324,43.22036557,178000,223030.2826,2027726351,6,7,2007,12090,1984,2003,477,2,1,FALSE,FALSE,FALSE,,
1246,186500,1553,186500,184941.89,2427706.772,39.40812099,186500,189799.709,10888079.81,7,5,2006,8125,2005,2006,615,2,0,FALSE,FALSE,FALSE,,
1247,169900,1034,169900,129341.42,1644998412,32.15587038,169900,126583.2909,1876337284,6,5,2010,12328,1976,1976,888,3,0,TRUE,FALSE,FALSE,,
1248,129500,2058,129500,239042.54,11999568070,45.36518489,129500,241726.2436,12594729761,6,5,2008,9600,1917,1950,396,2,1,FALSE,FALSE,FALSE,,
1249,119000,988,119000,124413.44,29305332.63,31.43246729,119000,120277.5309,1632085.155,5,7,2007,7200,1950,1950,276,1,0,FALSE,FALSE,FALSE,,
1250,244000,2110,244000,244613.3,376136.89,45.93473631,244000,246690.9095,7240993.826,7,5,2010,11160,1968,1968,522,2,2,FALSE,FALSE,FALSE,,
1251,171750,1405,171750,169086.65,7093433.223,37.48332963,171750,173021.6877,1617189.609,7,5,2006,3136,2003,2003,478,2,1,FALSE,FALSE,FALSE,,
1252,130000,874,130000,112200.62,316817928.4,29.563491,130000,103986.0383,676726201.6,5,6,2009,9858,1968,1968,288,1,0,FALSE,FALSE,FALSE,,
1253,294000,2167,294000,250719.71,1873183502,46.55104725,294000,252063.1687,1758697823,7,7,2007,17542,1974,2003,518,2,2,FALSE,FALSE,FALSE,,
1254,165400,1656,165400,195976.28,934908898.6,40.6939799,165400,201008.284,1267949888,7,5,2008,6931,2003,2004,397,2,1,FALSE,FALSE,FALSE,,
1255,127500,1367,127500,165015.71,1407428497,36.97296309,127500,168572.9247,1686985144,6,6,2007,6240,1931,1950,560,1,1,FALSE,FALSE,FALSE,,
1256,301500,1987,301500,231436.31,4908920656,44.57577818,301500,234845.1432,4442869934,8,5,2008,14303,1994,1994,691,2,1,TRUE,FALSE,FALSE,,
1257,99900,864,99900,111129.32,126097627.7,29.39387691,99900,102507.5463,6799297.596,5,8,2009,4060,1922,1950,0,0,0,TRUE,TRUE,FALSE,,
1258,190000,1166,190000,143482.58,2163870363,34.14674216,190000,143937.322,2121770301,7,5,2008,9587,2005,2005,400,2,0,FALSE,FALSE,FALSE,,
1259,151000,1054,151000,131484.02,380873475.4,32.46536616,151000,129281.1038,471710454,6,8,2008,9750,1969,1969,460,2,0,FALSE,FALSE,FALSE,,
1260,181000,1675,181000,198011.75,289399638.1,40.92676386,181000,203037.4152,485647669.1,6,5,2009,24682,1999,1999,502,2,1,FALSE,FALSE,FALSE,,
1261,128900,1050,128900,131055.5,4646180.25,32.40370349,128900,128743.6026,24460.14691,5,6,2009,9600,1956,1956,338,1,0,FALSE,FALSE,FALSE,,
1262,161500,1788,161500,210117.44,2363655472,42.28474902,161500,214874.7003,2848858631,4,5,2009,11250,1957,1989,304,1,2,FALSE,FALSE,FALSE,,
1263,180500,1824,180500,213974.12,1120516710,42.70831301,180500,218566.8228,1449083000,6,6,2007,13515,1919,1950,520,2,1,FALSE,FALSE,FALSE,,
1264,181000,1337,181000,161801.81,368570499.3,36.5650106,181000,165016.8844,255459985,6,5,2008,4060,1998,1999,511,2,0,FALSE,FALSE,FALSE,,
1265,183900,1452,183900,174121.76,95613977.5,38.10511777,183900,178441.6905,29793142.08,7,5,2006,3735,1999,1999,506,2,0,FALSE,FALSE,FALSE,,
1266,122000,1889,122000,220937.57,9788642758,43.46262762,122000,225142.0325,10638278863,7,4,2007,10120,1910,1950,308,1,1,FALSE,FALSE,FALSE,,
1267,378500,2018,378500,234757.34,20661952304,44.92215489,378500,237864.4397,19778360807,9,5,2010,13214,2008,2009,746,3,1,TRUE,FALSE,FALSE,,
1268,381000,3447,381000,387846.11,46869222.13,58.71115737,381000,358060.4166,526224487.3,8,9,2008,14100,1935,1997,1014,3,2,TRUE,TRUE,FALSE,,
1269,144000,1524,144000,181835.12,1431496305,39.03844259,144000,186577.2964,1812826167,5,5,2007,11344,1958,1958,315,1,0,FALSE,FALSE,FALSE,,
1270,260000,1524,260000,181835.12,6109748465,39.03844259,260000,186577.2964,5390893406,7,6,2010,23595,1979,1979,586,2,1,FALSE,FALSE,FALSE,,
1271,185750,1489,185750,178085.57,58743487.22,38.58756276,185750,182647.0671,9628192.62,6,7,2009,9156,1968,1968,462,2,1,FALSE,FALSE,FALSE,,
1272,137000,935,137000,118735.55,333590133.8,30.5777697,137000,112827.3029,584319282.9,5,6,2006,13526,1965,1965,288,1,0,FALSE,FALSE,FALSE,,
1273,177000,1357,177000,163944.41,170448430.2,36.83748091,177000,167391.9536,92314555.23,6,7,2008,11512,1959,2006,312,1,1,FALSE,FALSE,FALSE,,
1274,139000,1250,139000,152481.5,181750842.3,35.35533906,139000,154472.4195,239395765.6,5,6,2007,5362,1910,2003,552,2,1,FALSE,FALSE,FALSE,,
1275,137000,1920,137000,224258.6,7614063274,43.8178046,137000,228238.0391,8324379786,5,5,2007,11345,1948,1950,400,2,0,FALSE,FALSE,FALSE,,
1276,162000,1395,162000,168015.35,36184435.62,37.34969879,162000,171856.8544,97157579.59,6,6,2009,12936,1972,1972,497,2,1,FALSE,FALSE,FALSE,,
1277,197900,1724,197900,203261.12,28741607.65,41.52107898,197900,208217.9413,106459912.4,6,5,2009,17871,1967,1976,480,2,1,FALSE,FALSE,FALSE,,
1278,237000,2031,237000,236150.03,722449.0009,45.06661736,237000,239123.6902,4510059.969,8,5,2008,9473,2002,2002,577,2,1,FALSE,FALSE,FALSE,,
1279,68400,1128,68400,139411.64,5042653015,33.58571125,68400,139046.9278,4990988408,4,4,2010,7500,1920,1950,528,2,0,FALSE,FALSE,FALSE,,
1280,227000,1573,227000,187084.49,1593247939,39.66106403,227000,192004.5629,1224680615,7,5,2009,9808,2002,2002,544,2,0,FALSE,FALSE,FALSE,,
1281,180000,1339,180000,162016.07,323421738.2,36.59234893,180000,165255.1871,217409506.6,7,5,2006,8049,1990,1990,484,2,1,FALSE,FALSE,FALSE,,
1282,150500,1040,150500,129984.2,420898049.6,32.24903099,150500,127395.3534,533824696.3,5,7,2009,8800,1977,2008,484,2,0,FALSE,FALSE,FALSE,,
1283,139000,1824,139000,213974.12,5621118670,42.70831301,139000,218566.8228,6330879295,6,5,2010,9400,1971,1971,0,0,0,TRUE,TRUE,FALSE,,
1284,169000,2447,169000,280716.11,12480489234,49.46716082,169000,277482.3475,11768419713,6,7,2010,9638,1919,1990,336,1,1,FALSE,FALSE,FALSE,,
